player_ESPN,bet_type,odds,line,over_under,home,away,bet_id,closed_date
AnferneeSimons,PTS,1.94,20.5,Under,por,bkn,3190084198,2022-11-18T03:00:00Z
DamianLillard,REB,2.04,4.5,Over,por,bkn,3190084208,2022-11-18T03:00:00Z
DamianLillard,REB,1.77,4.5,Under,por,bkn,3190084209,2022-11-18T03:00:00Z
JeramiGrant,AST,2.38,2.5,Over,por,bkn,3190084212,2022-11-18T03:00:00Z
JeramiGrant,AST,1.57,2.5,Under,por,bkn,3190084213,2022-11-18T03:00:00Z
AnferneeSimons,ARP,1.87,27.5,Over,por,bkn,3190084228,2022-11-18T03:00:00Z
AnferneeSimons,ARP,1.91,27.5,Under,por,bkn,3190084229,2022-11-18T03:00:00Z
RoyceO'Neale,PTS,1.93,9.5,Over,por,bkn,3190084254,2022-11-18T03:00:00Z
RoyceO'Neale,PTS,1.85,9.5,Under,por,bkn,3190084259,2022-11-18T03:00:00Z
KevinDurant,3PM,1.7,1.5,Over,por,bkn,3190084260,2022-11-18T03:00:00Z
KevinDurant,3PM,2.14,1.5,Under,por,bkn,3190084264,2022-11-18T03:00:00Z
KevinDurant,PTS,1.92,30.5,Over,por,bkn,3190084288,2022-11-18T03:00:00Z
KevinDurant,PTS,1.86,30.5,Under,por,bkn,3190084289,2022-11-18T03:00:00Z
RoyceO'Neale,3PM,2.55,2.5,Over,por,bkn,3190084294,2022-11-18T03:00:00Z
RoyceO'Neale,3PM,1.5,2.5,Under,por,bkn,3190084295,2022-11-18T03:00:00Z
KevinDurant,REB,1.85,6.5,Over,por,bkn,3190084300,2022-11-18T03:00:00Z
KevinDurant,REB,1.93,6.5,Under,por,bkn,3190084301,2022-11-18T03:00:00Z
RoyceO'Neale,REB,1.83,4.5,Over,por,bkn,3190084304,2022-11-18T03:00:00Z
RoyceO'Neale,REB,1.96,4.5,Under,por,bkn,3190084305,2022-11-18T03:00:00Z
KevinDurant,ARP,1.89,43.5,Over,por,bkn,3190084308,2022-11-18T03:00:00Z
KevinDurant,ARP,1.89,43.5,Under,por,bkn,3190084309,2022-11-18T03:00:00Z
KevinDurant,AST,2.04,6.5,Over,por,bkn,3190084310,2022-11-18T03:00:00Z
KevinDurant,AST,1.76,6.5,Under,por,bkn,3190084311,2022-11-18T03:00:00Z
RoyceO'Neale,AST,1.98,3.5,Over,por,bkn,3190084312,2022-11-18T03:00:00Z
RoyceO'Neale,AST,1.81,3.5,Under,por,bkn,3190084313,2022-11-18T03:00:00Z
RoyceO'Neale,ARP,1.82,17.5,Over,por,bkn,3190084314,2022-11-18T03:00:00Z
RoyceO'Neale,ARP,1.97,17.5,Under,por,bkn,3190084315,2022-11-18T03:00:00Z
DamianLillard,PTS,1.83,25.5,Over,por,bkn,3190228754,2022-11-18T03:00:00Z
DamianLillard,PTS,1.96,25.5,Under,por,bkn,3190228755,2022-11-18T03:00:00Z
JoeHarris,3PM,1.62,1.5,Over,por,bkn,3190282822,2022-11-18T03:00:00Z
JoeHarris,3PM,2.25,1.5,Under,por,bkn,3190282824,2022-11-18T03:00:00Z
JoeHarris,ARP,1.8,14.5,Over,por,bkn,3190282831,2022-11-18T03:00:00Z
JoeHarris,ARP,1.98,14.5,Under,por,bkn,3190282832,2022-11-18T03:00:00Z
JoeHarris,PTS,1.86,9.5,Over,por,bkn,3190283090,2022-11-18T03:00:00Z
JoeHarris,PTS,1.92,9.5,Under,por,bkn,3190283091,2022-11-18T03:00:00Z
DamianLillard,ARP,1.92,37.5,Over,por,bkn,3190283188,2022-11-18T03:00:00Z
DamianLillard,ARP,1.87,37.5,Under,por,bkn,3190283190,2022-11-18T03:00:00Z
JeramiGrant,REB,1.75,4.5,Over,por,bkn,3190337120,2022-11-18T03:00:00Z
JeramiGrant,REB,2.05,4.5,Under,por,bkn,3190337121,2022-11-18T03:00:00Z
JoshHart,PTS,2.0,10.5,Over,por,bkn,3190438049,2022-11-18T03:00:00Z
JoshHart,PTS,1.8,10.5,Under,por,bkn,3190438050,2022-11-18T03:00:00Z
NicClaxton,PTS,1.87,11.5,Over,por,bkn,3190459324,2022-11-18T03:00:00Z
NicClaxton,PTS,1.91,11.5,Under,por,bkn,3190459326,2022-11-18T03:00:00Z
NicClaxton,REB,1.72,7.5,Over,por,bkn,3190459869,2022-11-18T03:00:00Z
NicClaxton,REB,2.1,7.5,Under,por,bkn,3190459871,2022-11-18T03:00:00Z
BojanBogdanovic,REB,1.74,3.5,Over,lac,det,3190329996,2022-11-18T03:30:00Z
BojanBogdanovic,REB,2.07,3.5,Under,lac,det,3190330002,2022-11-18T03:30:00Z
BojanBogdanovic,3PM,2.06,2.5,Over,lac,det,3190330030,2022-11-18T03:30:00Z
BojanBogdanovic,3PM,1.75,2.5,Under,lac,det,3190330031,2022-11-18T03:30:00Z
SaddiqBey,3PM,1.71,1.5,Over,lac,det,3190330032,2022-11-18T03:30:00Z
SaddiqBey,3PM,2.12,1.5,Under,lac,det,3190330033,2022-11-18T03:30:00Z
MarvinBagley III,REB,1.94,7.5,Over,lac,det,3190330108,2022-11-18T03:30:00Z
MarvinBagley III,REB,1.84,7.5,Under,lac,det,3190330113,2022-11-18T03:30:00Z
MarvinBagley III,PTS,1.8,13.5,Over,lac,det,3190330114,2022-11-18T03:30:00Z
MarvinBagley III,PTS,2.0,13.5,Under,lac,det,3190330118,2022-11-18T03:30:00Z
SaddiqBey,REB,1.89,4.5,Over,lac,det,3190330200,2022-11-18T03:30:00Z
SaddiqBey,REB,1.89,4.5,Under,lac,det,3190330201,2022-11-18T03:30:00Z
BojanBogdanovic,PTS,1.9,18.5,Over,lac,det,3190330241,2022-11-18T03:30:00Z
BojanBogdanovic,PTS,1.88,18.5,Under,lac,det,3190330243,2022-11-18T03:30:00Z
BojanBogdanovic,ARP,1.84,24.5,Over,lac,det,3190330320,2022-11-18T03:30:00Z
BojanBogdanovic,ARP,1.94,24.5,Under,lac,det,3190330322,2022-11-18T03:30:00Z
JadenIvey,REB,1.7,4.5,Over,lac,det,3190330325,2022-11-18T03:30:00Z
JadenIvey,REB,2.14,4.5,Under,lac,det,3190330329,2022-11-18T03:30:00Z
JadenIvey,AST,1.96,4.5,Over,lac,det,3190330328,2022-11-18T03:30:00Z
JadenIvey,AST,1.82,4.5,Under,lac,det,3190330332,2022-11-18T03:30:00Z
JadenIvey,PTS,1.94,17.5,Over,lac,det,3190330331,2022-11-18T03:30:00Z
JadenIvey,PTS,1.85,17.5,Under,lac,det,3190330333,2022-11-18T03:30:00Z
JadenIvey,3PM,1.47,0.5,Over,lac,det,3190330918,2022-11-18T03:30:00Z
JadenIvey,3PM,2.63,0.5,Under,lac,det,3190330919,2022-11-18T03:30:00Z
JadenIvey,ARP,1.81,26.5,Over,lac,det,3190330922,2022-11-18T03:30:00Z
JadenIvey,ARP,1.98,26.5,Under,lac,det,3190330923,2022-11-18T03:30:00Z
IvicaZubac,REB,1.81,10.5,Over,lac,det,3190379334,2022-11-18T03:30:00Z
IvicaZubac,REB,1.98,10.5,Under,lac,det,3190379344,2022-11-18T03:30:00Z
IvicaZubac,PTS,1.95,11.5,Over,lac,det,3190379390,2022-11-18T03:30:00Z
IvicaZubac,PTS,1.83,11.5,Under,lac,det,3190379391,2022-11-18T03:30:00Z
MarcusMorris Sr.,3PM,2.45,2.5,Over,lac,det,3190379446,2022-11-18T03:30:00Z
MarcusMorris Sr.,3PM,1.54,2.5,Under,lac,det,3190379447,2022-11-18T03:30:00Z
MarcusMorris Sr.,REB,1.84,5.5,Over,lac,det,3190379452,2022-11-18T03:30:00Z
MarcusMorris Sr.,REB,1.95,5.5,Under,lac,det,3190379453,2022-11-18T03:30:00Z
ReggieJackson,PTS,1.94,12.5,Over,lac,det,3190379458,2022-11-18T03:30:00Z
ReggieJackson,PTS,1.84,12.5,Under,lac,det,3190379459,2022-11-18T03:30:00Z
SaddiqBey,ARP,1.98,21.5,Over,lac,det,3190380443,2022-11-18T03:30:00Z
SaddiqBey,ARP,1.81,21.5,Under,lac,det,3190380444,2022-11-18T03:30:00Z
SaddiqBey,PTS,1.96,14.5,Over,lac,det,3190380445,2022-11-18T03:30:00Z
SaddiqBey,PTS,1.83,14.5,Under,lac,det,3190380446,2022-11-18T03:30:00Z
ReggieJackson,AST,1.58,3.5,Over,lac,det,3190380728,2022-11-18T03:30:00Z
ReggieJackson,AST,2.35,3.5,Under,lac,det,3190380729,2022-11-18T03:30:00Z
MarcusMorris Sr.,PTS,1.83,14.5,Over,lac,det,3190422354,2022-11-18T03:30:00Z
MarcusMorris Sr.,PTS,1.96,14.5,Under,lac,det,3190422355,2022-11-18T03:30:00Z
JoelEmbiid,3PM,2.1,1.5,Over,phi,mil,3190494788,2022-11-19T00:30:00Z
JoelEmbiid,3PM,1.72,1.5,Under,phi,mil,3190494794,2022-11-19T00:30:00Z
TyreseMaxey,3PM,1.98,2.5,Over,phi,mil,3190494790,2022-11-19T00:30:00Z
TyreseMaxey,3PM,1.81,2.5,Under,phi,mil,3190494795,2022-11-19T00:30:00Z
JoelEmbiid,PTS,1.88,29.5,Over,phi,mil,3190494905,2022-11-19T00:30:00Z
JoelEmbiid,PTS,1.9,29.5,Under,phi,mil,3190494906,2022-11-19T00:30:00Z
TyreseMaxey,REB,2.15,3.5,Over,phi,mil,3190494964,2022-11-19T00:30:00Z
TyreseMaxey,REB,1.68,3.5,Under,phi,mil,3190494965,2022-11-19T00:30:00Z
JoelEmbiid,REB,1.78,10.5,Over,phi,mil,3190494978,2022-11-19T00:30:00Z
JoelEmbiid,REB,2.02,10.5,Under,phi,mil,3190494979,2022-11-19T00:30:00Z
TyreseMaxey,AST,2.02,5.5,Over,phi,mil,3190495064,2022-11-19T00:30:00Z
TyreseMaxey,AST,1.78,5.5,Under,phi,mil,3190495066,2022-11-19T00:30:00Z
JoelEmbiid,AST,1.77,4.5,Over,phi,mil,3190495065,2022-11-19T00:30:00Z
JoelEmbiid,AST,2.04,4.5,Under,phi,mil,3190495068,2022-11-19T00:30:00Z
GiannisAntetokounmpo,ARP,1.83,45.5,Over,phi,mil,3190777317,2022-11-19T00:30:00Z
GiannisAntetokounmpo,ARP,1.95,45.5,Under,phi,mil,3190777320,2022-11-19T00:30:00Z
GiannisAntetokounmpo,3PM,1.71,0.5,Over,phi,mil,3190777322,2022-11-19T00:30:00Z
GiannisAntetokounmpo,3PM,2.1,0.5,Under,phi,mil,3190777330,2022-11-19T00:30:00Z
GiannisAntetokounmpo,AST,1.78,4.5,Over,phi,mil,3190777326,2022-11-19T00:30:00Z
GiannisAntetokounmpo,AST,2.02,4.5,Under,phi,mil,3190777333,2022-11-19T00:30:00Z
BrookLopez,3PM,1.68,1.5,Over,phi,mil,3190777327,2022-11-19T00:30:00Z
BrookLopez,3PM,2.17,1.5,Under,phi,mil,3190777334,2022-11-19T00:30:00Z
BrookLopez,ARP,1.96,19.5,Over,phi,mil,3190777713,2022-11-19T00:30:00Z
BrookLopez,ARP,1.83,19.5,Under,phi,mil,3190777714,2022-11-19T00:30:00Z
GiannisAntetokounmpo,PTS,1.95,29.5,Over,phi,mil,3190777715,2022-11-19T00:30:00Z
GiannisAntetokounmpo,PTS,1.83,29.5,Under,phi,mil,3190777718,2022-11-19T00:30:00Z
BrookLopez,PTS,1.88,13.5,Over,phi,mil,3190777716,2022-11-19T00:30:00Z
BrookLopez,PTS,1.9,13.5,Under,phi,mil,3190777717,2022-11-19T00:30:00Z
GiannisAntetokounmpo,REB,1.84,11.5,Over,phi,mil,3190778123,2022-11-19T00:30:00Z
GiannisAntetokounmpo,REB,1.95,11.5,Under,phi,mil,3190778124,2022-11-19T00:30:00Z
BrookLopez,REB,2.23,5.5,Over,phi,mil,3190778125,2022-11-19T00:30:00Z
BrookLopez,REB,1.65,5.5,Under,phi,mil,3190778126,2022-11-19T00:30:00Z
JoelEmbiid,ARP,1.92,45.5,Over,phi,mil,3190828918,2022-11-19T00:30:00Z
JoelEmbiid,ARP,1.86,45.5,Under,phi,mil,3190828919,2022-11-19T00:30:00Z
TyreseMaxey,PTS,1.97,23.5,Over,phi,mil,3190925154,2022-11-19T00:30:00Z
TyreseMaxey,PTS,1.81,23.5,Under,phi,mil,3190925155,2022-11-19T00:30:00Z
TyreseMaxey,ARP,1.98,32.5,Over,phi,mil,3190925156,2022-11-19T00:30:00Z
TyreseMaxey,ARP,1.81,32.5,Under,phi,mil,3190925157,2022-11-19T00:30:00Z
DariusGarland,ARP,1.88,33.5,Over,cle,cha,3190764089,2022-11-19T00:30:00Z
DariusGarland,ARP,1.9,33.5,Under,cle,cha,3190764090,2022-11-19T00:30:00Z
DonovanMitchell,ARP,1.95,35.5,Over,cle,cha,3190764091,2022-11-19T00:30:00Z
DonovanMitchell,ARP,1.83,35.5,Under,cle,cha,3190764096,2022-11-19T00:30:00Z
DonovanMitchell,AST,1.84,4.5,Over,cle,cha,3190764092,2022-11-19T00:30:00Z
DonovanMitchell,AST,1.94,4.5,Under,cle,cha,3190764094,2022-11-19T00:30:00Z
DonovanMitchell,REB,2.07,4.5,Over,cle,cha,3190764097,2022-11-19T00:30:00Z
DonovanMitchell,REB,1.74,4.5,Under,cle,cha,3190764100,2022-11-19T00:30:00Z
DariusGarland,AST,1.89,8.5,Over,cle,cha,3190764098,2022-11-19T00:30:00Z
DariusGarland,AST,1.89,8.5,Under,cle,cha,3190764104,2022-11-19T00:30:00Z
DonovanMitchell,3PM,2.05,3.5,Over,cle,cha,3190764101,2022-11-19T00:30:00Z
DonovanMitchell,3PM,1.76,3.5,Under,cle,cha,3190764108,2022-11-19T00:30:00Z
DariusGarland,3PM,1.77,2.5,Over,cle,cha,3190764102,2022-11-19T00:30:00Z
DariusGarland,3PM,2.02,2.5,Under,cle,cha,3190764109,2022-11-19T00:30:00Z
DariusGarland,PTS,2.0,22.5,Over,cle,cha,3190764307,2022-11-19T00:30:00Z
DariusGarland,PTS,1.8,22.5,Under,cle,cha,3190764308,2022-11-19T00:30:00Z
DariusGarland,REB,1.75,2.5,Over,cle,cha,3190764309,2022-11-19T00:30:00Z
DariusGarland,REB,2.06,2.5,Under,cle,cha,3190764311,2022-11-19T00:30:00Z
DonovanMitchell,PTS,1.81,25.5,Over,cle,cha,3190764310,2022-11-19T00:30:00Z
DonovanMitchell,PTS,1.98,25.5,Under,cle,cha,3190764312,2022-11-19T00:30:00Z
KellyOubre Jr.,REB,1.8,4.5,Over,cle,cha,3190886188,2022-11-19T00:30:00Z
KellyOubre Jr.,REB,1.98,4.5,Under,cle,cha,3190886193,2022-11-19T00:30:00Z
P.J.Washington,AST,2.2,2.5,Over,cle,cha,3190886189,2022-11-19T00:30:00Z
P.J.Washington,AST,1.66,2.5,Under,cle,cha,3190886195,2022-11-19T00:30:00Z
MasonPlumlee,AST,1.84,3.5,Over,cle,cha,3190886200,2022-11-19T00:30:00Z
MasonPlumlee,AST,1.94,3.5,Under,cle,cha,3190886201,2022-11-19T00:30:00Z
TerryRozier,3PM,1.83,2.5,Over,cle,cha,3190886203,2022-11-19T00:30:00Z
TerryRozier,3PM,1.95,2.5,Under,cle,cha,3190886205,2022-11-19T00:30:00Z
KellyOubre Jr.,3PM,1.84,2.5,Over,cle,cha,3190886207,2022-11-19T00:30:00Z
KellyOubre Jr.,3PM,1.94,2.5,Under,cle,cha,3190886209,2022-11-19T00:30:00Z
P.J.Washington,3PM,1.85,1.5,Over,cle,cha,3190886210,2022-11-19T00:30:00Z
P.J.Washington,3PM,1.93,1.5,Under,cle,cha,3190886211,2022-11-19T00:30:00Z
MasonPlumlee,ARP,2.0,22.5,Over,cle,cha,3190886389,2022-11-19T00:30:00Z
MasonPlumlee,ARP,1.8,22.5,Under,cle,cha,3190886390,2022-11-19T00:30:00Z
MasonPlumlee,REB,2.12,9.5,Over,cle,cha,3190886391,2022-11-19T00:30:00Z
MasonPlumlee,REB,1.7,9.5,Under,cle,cha,3190886392,2022-11-19T00:30:00Z
MasonPlumlee,PTS,1.98,9.5,Over,cle,cha,3190886393,2022-11-19T00:30:00Z
MasonPlumlee,PTS,1.81,9.5,Under,cle,cha,3190886394,2022-11-19T00:30:00Z
TerryRozier,REB,2.16,4.5,Over,cle,cha,3190886477,2022-11-19T00:30:00Z
TerryRozier,REB,1.68,4.5,Under,cle,cha,3190886480,2022-11-19T00:30:00Z
TerryRozier,AST,1.91,5.5,Over,cle,cha,3190886481,2022-11-19T00:30:00Z
TerryRozier,AST,1.87,5.5,Under,cle,cha,3190886482,2022-11-19T00:30:00Z
P.J.Washington,ARP,1.91,20.5,Over,cle,cha,3190886531,2022-11-19T00:30:00Z
P.J.Washington,ARP,1.87,20.5,Under,cle,cha,3190886533,2022-11-19T00:30:00Z
P.J.Washington,REB,2.06,4.5,Over,cle,cha,3190886532,2022-11-19T00:30:00Z
P.J.Washington,REB,1.75,4.5,Under,cle,cha,3190886534,2022-11-19T00:30:00Z
P.J.Washington,PTS,1.88,13.5,Over,cle,cha,3190886535,2022-11-19T00:30:00Z
P.J.Washington,PTS,1.9,13.5,Under,cle,cha,3190886536,2022-11-19T00:30:00Z
TerryRozier,ARP,1.82,29.5,Over,cle,cha,3190886802,2022-11-19T00:30:00Z
TerryRozier,ARP,1.97,29.5,Under,cle,cha,3190886803,2022-11-19T00:30:00Z
TerryRozier,PTS,1.81,19.5,Over,cle,cha,3190886804,2022-11-19T00:30:00Z
TerryRozier,PTS,1.98,19.5,Under,cle,cha,3190886805,2022-11-19T00:30:00Z
C.LeVert,AST,1.84,3.5,Over,cle,cha,3190887146,2022-11-19T00:30:00Z
C.LeVert,AST,1.94,3.5,Under,cle,cha,3190887149,2022-11-19T00:30:00Z
C.LeVert,REB,2.02,3.5,Over,cle,cha,3190887147,2022-11-19T00:30:00Z
C.LeVert,REB,1.77,3.5,Under,cle,cha,3190887148,2022-11-19T00:30:00Z
C.LeVert,ARP,1.88,18.5,Over,cle,cha,3190887150,2022-11-19T00:30:00Z
C.LeVert,ARP,1.9,18.5,Under,cle,cha,3190887152,2022-11-19T00:30:00Z
C.LeVert,PTS,1.96,11.5,Over,cle,cha,3190887151,2022-11-19T00:30:00Z
C.LeVert,PTS,1.82,11.5,Under,cle,cha,3190887153,2022-11-19T00:30:00Z
C.LeVert,3PM,2.08,1.5,Over,cle,cha,3190887218,2022-11-19T00:30:00Z
C.LeVert,3PM,1.73,1.5,Under,cle,cha,3190887219,2022-11-19T00:30:00Z
KellyOubre Jr.,ARP,1.98,25.5,Over,cle,cha,3190923553,2022-11-19T00:30:00Z
KellyOubre Jr.,ARP,1.81,25.5,Under,cle,cha,3190923554,2022-11-19T00:30:00Z
KellyOubre Jr.,PTS,1.87,18.5,Over,cle,cha,3190924857,2022-11-19T00:30:00Z
KellyOubre Jr.,PTS,1.91,18.5,Under,cle,cha,3190924858,2022-11-19T00:30:00Z
JalenSuggs,3PM,2.45,1.5,Over,chi,orl,3190820087,2022-11-19T01:00:00Z
JalenSuggs,3PM,1.54,1.5,Under,chi,orl,3190820089,2022-11-19T01:00:00Z
JalenSuggs,ARP,1.88,22.5,Over,chi,orl,3190820185,2022-11-19T01:00:00Z
JalenSuggs,ARP,1.9,22.5,Under,chi,orl,3190820187,2022-11-19T01:00:00Z
JalenSuggs,AST,1.93,5.5,Over,chi,orl,3190820188,2022-11-19T01:00:00Z
JalenSuggs,AST,1.85,5.5,Under,chi,orl,3190820191,2022-11-19T01:00:00Z
FranzWagner,PTS,1.81,18.5,Over,chi,orl,3190820190,2022-11-19T01:00:00Z
FranzWagner,PTS,1.97,18.5,Under,chi,orl,3190820193,2022-11-19T01:00:00Z
WendellCarter Jr.,PTS,1.82,16.5,Over,chi,orl,3190820192,2022-11-19T01:00:00Z
WendellCarter Jr.,PTS,1.96,16.5,Under,chi,orl,3190820196,2022-11-19T01:00:00Z
JalenSuggs,PTS,1.92,13.5,Over,chi,orl,3190820194,2022-11-19T01:00:00Z
JalenSuggs,PTS,1.86,13.5,Under,chi,orl,3190820197,2022-11-19T01:00:00Z
BolBol,PTS,1.97,14.5,Over,chi,orl,3190820278,2022-11-19T01:00:00Z
BolBol,PTS,1.82,14.5,Under,chi,orl,3190820280,2022-11-19T01:00:00Z
JalenSuggs,REB,2.04,3.5,Over,chi,orl,3190820576,2022-11-19T01:00:00Z
JalenSuggs,REB,1.76,3.5,Under,chi,orl,3190820580,2022-11-19T01:00:00Z
BolBol,REB,2.0,9.5,Over,chi,orl,3190820578,2022-11-19T01:00:00Z
BolBol,REB,1.8,9.5,Under,chi,orl,3190820582,2022-11-19T01:00:00Z
FranzWagner,REB,1.75,4.5,Over,chi,orl,3190820579,2022-11-19T01:00:00Z
FranzWagner,REB,2.05,4.5,Under,chi,orl,3190820583,2022-11-19T01:00:00Z
FranzWagner,ARP,1.91,28.5,Over,chi,orl,3190845019,2022-11-19T01:00:00Z
FranzWagner,ARP,1.87,28.5,Under,chi,orl,3190845021,2022-11-19T01:00:00Z
WendellCarter Jr.,AST,2.12,3.5,Over,chi,orl,3190845020,2022-11-19T01:00:00Z
WendellCarter Jr.,AST,1.71,3.5,Under,chi,orl,3190845022,2022-11-19T01:00:00Z
FranzWagner,AST,1.94,4.5,Over,chi,orl,3190845023,2022-11-19T01:00:00Z
FranzWagner,AST,1.85,4.5,Under,chi,orl,3190845024,2022-11-19T01:00:00Z
DeMarDeRozan,REB,2.04,4.5,Over,chi,orl,3190845075,2022-11-19T01:00:00Z
DeMarDeRozan,REB,1.76,4.5,Under,chi,orl,3190845079,2022-11-19T01:00:00Z
ZachLaVine,AST,1.91,4.5,Over,chi,orl,3190845077,2022-11-19T01:00:00Z
ZachLaVine,AST,1.87,4.5,Under,chi,orl,3190845081,2022-11-19T01:00:00Z
AyoDosunmu,REB,2.35,3.5,Over,chi,orl,3190845080,2022-11-19T01:00:00Z
AyoDosunmu,REB,1.58,3.5,Under,chi,orl,3190845085,2022-11-19T01:00:00Z
ZachLaVine,REB,2.07,4.5,Over,chi,orl,3190845084,2022-11-19T01:00:00Z
ZachLaVine,REB,1.74,4.5,Under,chi,orl,3190845092,2022-11-19T01:00:00Z
PatrickWilliams,REB,2.12,4.5,Over,chi,orl,3190845086,2022-11-19T01:00:00Z
PatrickWilliams,REB,1.7,4.5,Under,chi,orl,3190845094,2022-11-19T01:00:00Z
ZachLaVine,3PM,1.78,2.5,Over,chi,orl,3190845097,2022-11-19T01:00:00Z
ZachLaVine,3PM,2.02,2.5,Under,chi,orl,3190845106,2022-11-19T01:00:00Z
NikolaVucevic,3PM,2.18,1.5,Over,chi,orl,3190845105,2022-11-19T01:00:00Z
NikolaVucevic,3PM,1.67,1.5,Under,chi,orl,3190845109,2022-11-19T01:00:00Z
WendellCarter Jr.,ARP,1.87,30.5,Over,chi,orl,3190845382,2022-11-19T01:00:00Z
WendellCarter Jr.,ARP,1.91,30.5,Under,chi,orl,3190845386,2022-11-19T01:00:00Z
ZachLaVine,ARP,1.98,31.5,Over,chi,orl,3190845384,2022-11-19T01:00:00Z
ZachLaVine,ARP,1.81,31.5,Under,chi,orl,3190845389,2022-11-19T01:00:00Z
AyoDosunmu,ARP,2.02,17.5,Over,chi,orl,3190845387,2022-11-19T01:00:00Z
AyoDosunmu,ARP,1.77,17.5,Under,chi,orl,3190845391,2022-11-19T01:00:00Z
AyoDosunmu,PTS,1.91,9.5,Over,chi,orl,3190845395,2022-11-19T01:00:00Z
AyoDosunmu,PTS,1.87,9.5,Under,chi,orl,3190845398,2022-11-19T01:00:00Z
WendellCarter Jr.,REB,2.07,10.5,Over,chi,orl,3190845602,2022-11-19T01:00:00Z
WendellCarter Jr.,REB,1.74,10.5,Under,chi,orl,3190845606,2022-11-19T01:00:00Z
NikolaVucevic,REB,1.82,10.5,Over,chi,orl,3190845603,2022-11-19T01:00:00Z
NikolaVucevic,REB,1.97,10.5,Under,chi,orl,3190845607,2022-11-19T01:00:00Z
PatrickWilliams,PTS,1.87,9.5,Over,chi,orl,3190845609,2022-11-19T01:00:00Z
PatrickWilliams,PTS,1.91,9.5,Under,chi,orl,3190845610,2022-11-19T01:00:00Z
DeMarDeRozan,ARP,1.8,32.5,Over,chi,orl,3190845663,2022-11-19T01:00:00Z
DeMarDeRozan,ARP,1.98,32.5,Under,chi,orl,3190845664,2022-11-19T01:00:00Z
DeMarDeRozan,AST,2.04,4.5,Over,chi,orl,3190845665,2022-11-19T01:00:00Z
DeMarDeRozan,AST,1.77,4.5,Under,chi,orl,3190845666,2022-11-19T01:00:00Z
ZachLaVine,PTS,1.79,21.5,Over,chi,orl,3190884923,2022-11-19T01:00:00Z
ZachLaVine,PTS,2.0,21.5,Under,chi,orl,3190884924,2022-11-19T01:00:00Z
DeMarDeRozan,PTS,1.98,24.5,Over,chi,orl,3190884925,2022-11-19T01:00:00Z
DeMarDeRozan,PTS,1.81,24.5,Under,chi,orl,3190884926,2022-11-19T01:00:00Z
NikolaVucevic,PTS,1.86,15.5,Over,chi,orl,3190884977,2022-11-19T01:00:00Z
NikolaVucevic,PTS,1.93,15.5,Under,chi,orl,3190884978,2022-11-19T01:00:00Z
NikolaVucevic,ARP,1.82,29.5,Over,chi,orl,3190914182,2022-11-19T01:00:00Z
NikolaVucevic,ARP,1.97,29.5,Under,chi,orl,3190914183,2022-11-19T01:00:00Z
TyreseHaliburton,REB,2.02,4.5,Over,hou,ind,3190494484,2022-11-19T01:00:00Z
TyreseHaliburton,REB,1.77,4.5,Under,hou,ind,3190494491,2022-11-19T01:00:00Z
TyreseHaliburton,AST,1.77,10.5,Over,hou,ind,3190494492,2022-11-19T01:00:00Z
TyreseHaliburton,AST,2.02,10.5,Under,hou,ind,3190494498,2022-11-19T01:00:00Z
BuddyHield,3PM,1.8,3.5,Over,hou,ind,3190494503,2022-11-19T01:00:00Z
BuddyHield,3PM,1.98,3.5,Under,hou,ind,3190494508,2022-11-19T01:00:00Z
TyreseHaliburton,3PM,1.96,2.5,Over,hou,ind,3190494506,2022-11-19T01:00:00Z
TyreseHaliburton,3PM,1.83,2.5,Under,hou,ind,3190494510,2022-11-19T01:00:00Z
TyreseHaliburton,ARP,1.82,34.5,Over,hou,ind,3190494863,2022-11-19T01:00:00Z
TyreseHaliburton,ARP,1.97,34.5,Under,hou,ind,3190494865,2022-11-19T01:00:00Z
BuddyHield,AST,1.91,3.5,Over,hou,ind,3190494868,2022-11-19T01:00:00Z
BuddyHield,AST,1.87,3.5,Under,hou,ind,3190494872,2022-11-19T01:00:00Z
TyreseHaliburton,PTS,1.91,19.5,Over,hou,ind,3190494870,2022-11-19T01:00:00Z
TyreseHaliburton,PTS,1.87,19.5,Under,hou,ind,3190494873,2022-11-19T01:00:00Z
MylesTurner,3PM,2.1,1.5,Over,hou,ind,3190494871,2022-11-19T01:00:00Z
MylesTurner,3PM,1.71,1.5,Under,hou,ind,3190494874,2022-11-19T01:00:00Z
MylesTurner,PTS,1.81,16.5,Over,hou,ind,3190494875,2022-11-19T01:00:00Z
MylesTurner,PTS,1.97,16.5,Under,hou,ind,3190494877,2022-11-19T01:00:00Z
BuddyHield,PTS,1.9,18.5,Over,hou,ind,3190494876,2022-11-19T01:00:00Z
BuddyHield,PTS,1.88,18.5,Under,hou,ind,3190494878,2022-11-19T01:00:00Z
JalenSmith,3PM,2.17,1.5,Over,hou,ind,3190494879,2022-11-19T01:00:00Z
JalenSmith,3PM,1.68,1.5,Under,hou,ind,3190494880,2022-11-19T01:00:00Z
JalenSmith,ARP,1.96,22.5,Over,hou,ind,3190494989,2022-11-19T01:00:00Z
JalenSmith,ARP,1.83,22.5,Under,hou,ind,3190494991,2022-11-19T01:00:00Z
BuddyHield,REB,1.97,4.5,Over,hou,ind,3190494990,2022-11-19T01:00:00Z
BuddyHield,REB,1.82,4.5,Under,hou,ind,3190494992,2022-11-19T01:00:00Z
